"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"C:\Dossiers\master-rmai-researchproject-virussimulation\netlogo\virus_simulation.nlogox"
"08-dynamics-trajectory-ER"
"06/17/2026 17:45:00:344 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-2","2","-2","2"
"[run number]","interconnection-structure","network-type","expt-seed","num-nodes","avg-degree","rewiring-prob","initial-infected","recovery-mean","recovery-distribution","power-law-lambda","lognormal-sigma","max-ticks","infection-prob","[step]","bs-out-prev-grp","bs-out-prev-mf","bs-out-count-S","bs-out-count-I","bs-out-mean-degree"
"7","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","9","5.0E-4","0.0016538476672021505","1999","1","5.979"
"9","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","11","5.0E-4","0.001508990665662212","1999","1","5.979"
"8","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","15","0.001","0.0012563971256822314","1998","2","5.979"
"7","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","10","0","0.0015797501693561892","2000","0","5.979"
"10","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","1","0.0015","0.0023876634125000002","1997","3","5.979"
"8","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","16","0.001","0.0012001842699379734","1998","2","5.979"
"8","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","17","0.001","0.0011464969389348406","1998","2","5.979"
"10","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","2","0.001","0.002280416324733006","1998","2","5.979"
"8","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","18","0.001","0.0010952207489695713","1998","2","5.979"
"9","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","12","5.0E-4","0.001441417190499135","1999","1","5.979"
"10","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","3","0.0015","0.002178024491910692","1997","3","5.979"
"8","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","19","0.001","0.0010462465770933278","1998","2","5.979"
"10","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","4","0.001","0.002080264771656525","1998","2","5.979"
"8","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","20","0.001","9.994703121627335E-4","1998","2","5.979"
"8","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","21","0.001","9.547926182777029E-4","1998","2","5.979"
"10","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","5","0.001","0.0019869245697169934","1998","2","5.979"
"8","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","22","5.0E-4","9.121187099380565E-4","1999","1","5.979"
"10","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","6","5.0E-4","0.001897801315768652","1999","1","5.979"
"8","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","23","5.0E-4","8.713581382912123E-4","1999","1","5.979"
"8","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","24","0","8.324245878807788E-4","2000","0","5.979"
"10","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","7","5.0E-4","0.0018127019674831063","1999","1","5.979"
"9","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","13","5.0E-4","0.0013768848361176986","1999","1","5.979"
"11","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","0","0.0025","0.0025","1995","5","5.979"
"9","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","14","5.0E-4","0.0013152554126723696","1999","1","5.979"
"10","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","8","0","0.0017314425411407077","2000","0","5.979"
"9","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","15","5.0E-4","0.0012563971256822314","1999","1","5.979"
"9","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","16","5.0E-4","0.0012001842699379734","1999","1","5.979"
"9","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","17","5.0E-4","0.0011464969389348406","1999","1","5.979"
"11","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","1","0.002","0.0023876634125000002","1996","4","5.979"
"9","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","18","5.0E-4","0.0010952207489695713","1999","1","5.979"
"11","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","2","0.0015","0.002280416324733006","1997","3","5.979"
"9","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","19","5.0E-4","0.0010462465770933278","1999","1","5.979"
"11","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","3","0.0015","0.002178024491910692","1997","3","5.979"
"9","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","20","5.0E-4","9.994703121627335E-4","1999","1","5.979"
"11","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","4","0.0015","0.002080264771656525","1997","3","5.979"
"9","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","21","5.0E-4","9.547926182777029E-4","1999","1","5.979"
"11","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","5","0.0015","0.0019869245697169934","1997","3","5.979"
"11","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","6","0.0015","0.001897801315768652","1997","3","5.979"
"11","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","7","0.0015","0.0018127019674831063","1997","3","5.979"
"9","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","22","0","9.121187099380565E-4","2000","0","5.979"
"11","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","8","0.0015","0.0017314425411407077","1997","3","5.979"
"11","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","9","0.001","0.0016538476672021505","1998","2","5.979"
"11","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","10","0.001","0.0015797501693561892","1998","2","5.979"
"11","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","11","5.0E-4","0.001508990665662212","1999","1","5.979"
"11","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","12","5.0E-4","0.001441417190499135","1999","1","5.979"
"11","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","13","5.0E-4","0.0013768848361176986","1999","1","5.979"
"11","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","14","5.0E-4","0.0013152554126723696","1999","1","5.979"
"11","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","15","5.0E-4","0.0012563971256822314","1999","1","5.979"
"11","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","16","5.0E-4","0.0012001842699379734","1999","1","5.979"
"11","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","17","5.0E-4","0.0011464969389348406","1999","1","5.979"
"12","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","0","0.0025","0.0025","1995","5","5.979"
"11","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","18","5.0E-4","0.0010952207489695713","1999","1","5.979"
"12","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","1","0.003","0.0023876634125000002","1994","6","5.979"
"11","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","19","5.0E-4","0.0010462465770933278","1999","1","5.979"
"12","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","2","0.003","0.002280416324733006","1994","6","5.979"
"11","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","20","5.0E-4","9.994703121627335E-4","1999","1","5.979"
"12","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","3","0.003","0.002178024491910692","1994","6","5.979"
"11","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","21","5.0E-4","9.547926182777029E-4","1999","1","5.979"
"12","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","4","0.0025","0.002080264771656525","1995","5","5.979"
"11","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","22","5.0E-4","9.121187099380565E-4","1999","1","5.979"
"12","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","5","0.0035","0.0019869245697169934","1993","7","5.979"
"11","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","23","0","8.713581382912123E-4","2000","0","5.979"
"12","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","6","0.0035","0.001897801315768652","1993","7","5.979"
"12","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","7","0.002","0.0018127019674831063","1996","4","5.979"
"12","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","8","0.0015","0.0017314425411407077","1997","3","5.979"
"12","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","9","0.0015","0.0016538476672021505","1997","3","5.979"
"12","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","10","0.0015","0.0015797501693561892","1997","3","5.979"
"12","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","11","0.001","0.001508990665662212","1998","2","5.979"
"12","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","12","0.001","0.001441417190499135","1998","2","5.979"
"12","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","13","0","0.0013768848361176986","2000","0","5.979"
"13","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","0","0.0025","0.0025","1995","5","5.979"
"14","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","0","0.0025","0.0025","1995","5","5.979"
"13","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","1","0.0015","0.0023876634125000002","1997","3","5.979"
"14","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","1","0.0015","0.0023876634125000002","1997","3","5.979"
"14","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","2","0.0025","0.002280416324733006","1995","5","5.979"
"13","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","2","0.001","0.002280416324733006","1998","2","5.979"
"14","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","3","0.002","0.002178024491910692","1996","4","5.979"
"13","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","3","5.0E-4","0.002178024491910692","1999","1","5.979"
"14","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","4","0.002","0.002080264771656525","1996","4","5.979"
"14","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","5","0.0015","0.0019869245697169934","1997","3","5.979"
"13","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","4","0","0.002080264771656525","2000","0","5.979"
"14","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","6","0.0015","0.001897801315768652","1997","3","5.979"
"15","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","0","0.0025","0.0025","1995","5","5.979"
"14","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","7","0.0015","0.0018127019674831063","1997","3","5.979"
"15","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","1","0.003","0.0023876634125000002","1994","6","5.979"
"14","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","8","0.001","0.0017314425411407077","1998","2","5.979"
"14","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","9","0.001","0.0016538476672021505","1998","2","5.979"
"15","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","2","0.004","0.002280416324733006","1992","8","5.979"
"14","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","10","0.001","0.0015797501693561892","1998","2","5.979"
"15","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","3","0.004","0.002178024491910692","1992","8","5.979"
"14","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","11","5.0E-4","0.001508990665662212","1999","1","5.979"
"14","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","12","0.0015","0.001441417190499135","1997","3","5.979"
"15","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","4","0.0045","0.002080264771656525","1991","9","5.979"
"14","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","13","0.001","0.0013768848361176986","1998","2","5.979"
"15","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","5","0.0045","0.0019869245697169934","1991","9","5.979"
"14","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","14","5.0E-4","0.0013152554126723696","1999","1","5.979"
"16","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","0","0.0025","0.0025","1995","5","5.979"
"15","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","6","0.004","0.001897801315768652","1992","8","5.979"
"14","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","15","5.0E-4","0.0012563971256822314","1999","1","5.979"
"16","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","1","0.0025","0.0023876634125000002","1995","5","5.979"
"15","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","7","0.004","0.0018127019674831063","1992","8","5.979"
"14","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","16","0","0.0012001842699379734","2000","0","5.979"
"16","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","2","0.0025","0.002280416324733006","1995","5","5.979"
"15","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","8","0.0035","0.0017314425411407077","1993","7","5.979"
"16","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","3","0.0015","0.002178024491910692","1997","3","5.979"
"16","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","4","0.001","0.002080264771656525","1998","2","5.979"
"15","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","9","0.002","0.0016538476672021505","1996","4","5.979"
"16","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","5","5.0E-4","0.0019869245697169934","1999","1","5.979"
"15","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","10","0.0015","0.0015797501693561892","1997","3","5.979"
"16","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","6","5.0E-4","0.001897801315768652","1999","1","5.979"
"15","other","Erdos-Renyi (random)","10001","2000","6","0.07","5","5","exponential","4.24","1","10000","0.026","11","0.002","0.001508990665662212","1996","4","5.979"
