"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"C:\Dossiers\master-rmai-researchproject-virussimulation\netlogo\virus_simulation.nlogox"
"05-baseline-empirical-threshold-ER"
"06/17/2026 15:47:41:073 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-2","2","-2","2"
"[run number]","interconnection-structure","network-type","expt-seed","num-nodes","avg-degree","rewiring-prob","initial-infected","recovery-mean","max-ticks","infection-prob","[step]","bs-out-extinct","bs-out-final-tick","bs-out-late-mean-prevalence","bs-out-tau-sim","bs-out-mean-degree"
"1304","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.046","10000","0","10000","0.09681250000000008","0.22999999999999998","5.979"
"1307","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.046","10000","0","10000","0.11359250000000007","0.22999999999999998","5.979"
"1316","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.046","17","1","17","0.0010882352941176477","0.22999999999999998","5.979"
"1309","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.046","10000","0","10000","0.10497000000000009","0.22999999999999998","5.979"
"1310","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.046","10000","0","10000","0.10215499999999997","0.22999999999999998","5.979"
"1317","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.046","23","1","23","9.78260869565218E-4","0.22999999999999998","5.979"
"1319","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.046","47","1","47","9.574468085106389E-4","0.22999999999999998","5.979"
"1320","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.046","18","1","18","0.0010000000000000002","0.22999999999999998","5.979"
"1322","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.048","30","1","30","0.002600000000000001","0.24","5.979"
"1323","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.048","9","1","9","8.333333333333335E-4","0.24","5.979"
"1324","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.048","15","1","15","0.0020000000000000005","0.24","5.979"
"1313","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.046","10000","0","10000","0.08572000000000005","0.22999999999999998","5.979"
"1314","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.046","10000","0","10000","0.09832999999999999","0.22999999999999998","5.979"
"1327","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.048","10","1","10","6.000000000000002E-4","0.24","5.979"
"1328","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.048","6","1","6","6.666666666666666E-4","0.24","5.979"
"1315","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.046","10000","0","10000","0.10073249999999996","0.22999999999999998","5.979"
"1330","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.048","34","1","34","0.0014558823529411769","0.24","5.979"
"1331","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.048","121","1","121","0.0029173553719008287","0.24","5.979"
"1332","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.048","23","1","23","0.001978260869565218","0.24","5.979"
"1318","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.046","10000","0","10000","0.09829","0.22999999999999998","5.979"
"1321","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.048","10000","0","10000","0.134085","0.24","5.979"
"1335","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.048","22","1","22","0.0012045454545454549","0.24","5.979"
"1325","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.048","10000","0","10000","0.11409500000000004","0.24","5.979"
"1326","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.048","10000","0","10000","0.1271450000000001","0.24","5.979"
"1329","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.048","10000","0","10000","0.12763","0.24","5.979"
"1333","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.048","10000","0","10000","0.11417750000000003","0.24","5.979"
"1340","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.048","30","1","30","0.0033000000000000004","0.24","5.979"
"1341","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.048","37","1","37","0.0030540540540540547","0.24","5.979"
"1342","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.048","22","1","22","0.0025454545454545456","0.24","5.979"
"1343","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.048","28","1","28","0.001071428571428572","0.24","5.979"
"1334","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.048","10000","0","10000","0.14050249999999997","0.24","5.979"
"1345","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.05","5","1","5","0.0016","0.25","5.979"
"1336","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.048","10000","0","10000","0.15007250000000005","0.24","5.979"
"1337","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.048","10000","0","10000","0.11323000000000004","0.24","5.979"
"1348","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.05","17","1","17","7.352941176470592E-4","0.25","5.979"
"1349","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.05","25","1","25","0.0018000000000000004","0.25","5.979"
"1350","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.05","20","1","20","6.250000000000003E-4","0.25","5.979"
"1338","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.048","10000","0","10000","0.1298675000000001","0.24","5.979"
"1339","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.048","10000","0","10000","0.12016000000000007","0.24","5.979"
"1352","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.05","7","1","7","0.0014285714285714284","0.25","5.979"
"1353","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.05","24","1","24","0.002270833333333334","0.25","5.979"
"1355","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.05","35","1","35","0.0020285714285714295","0.25","5.979"
"1344","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.048","10000","0","10000","0.12852500000000006","0.24","5.979"
"1346","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.05","10000","0","10000","0.1614575","0.25","5.979"
"1358","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.05","32","1","32","0.002343750000000001","0.25","5.979"
"1359","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.05","5","1","5","6.000000000000001E-4","0.25","5.979"
"1360","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.05","30","1","30","0.0025833333333333346","0.25","5.979"
"1347","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.05","10000","0","10000","0.13038999999999995","0.25","5.979"
"1362","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.05","99","1","99","0.004065656565656568","0.25","5.979"
"1363","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.05","13","1","13","0.0010384615384615389","0.25","5.979"
"1351","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.05","10000","0","10000","0.1697124999999999","0.25","5.979"
"1356","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.05","10000","0","10000","0.15039249999999998","0.25","5.979"
"1354","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.05","10000","0","10000","0.14226500000000006","0.25","5.979"
"1366","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.05","33","1","33","0.001136363636363637","0.25","5.979"
"1367","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.05","17","1","17","7.647058823529414E-4","0.25","5.979"
"1368","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.05","23","1","23","0.001369565217391305","0.25","5.979"
"1369","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.052","15","1","15","9.000000000000003E-4","0.26","5.979"
"1370","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.052","22","1","22","0.0020909090909090916","0.26","5.979"
"1357","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.05","10000","0","10000","0.14528000000000002","0.25","5.979"
"1373","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.052","28","1","28","9.107142857142862E-4","0.26","5.979"
"1374","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.052","21","1","21","0.0015000000000000007","0.26","5.979"
"1375","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.052","45","1","45","0.003600000000000002","0.26","5.979"
"1361","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.05","10000","0","10000","0.14284749999999996","0.25","5.979"
"1364","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.05","10000","0","10000","0.16582000000000005","0.25","5.979"
"1378","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.052","20","1","20","0.0018500000000000003","0.26","5.979"
"1365","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.05","10000","0","10000","0.17420249999999984","0.25","5.979"
"1372","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.052","10000","0","10000","0.1855349999999999","0.26","5.979"
"1371","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.052","10000","0","10000","0.1988725000000001","0.26","5.979"
"1381","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.052","40","1","40","0.003612500000000001","0.26","5.979"
"1382","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.052","23","1","23","0.0029565217391304363","0.26","5.979"
"1384","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.052","9","1","9","8.888888888888891E-4","0.26","5.979"
"1376","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.052","10000","0","10000","0.1814100000000001","0.26","5.979"
"1386","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.052","10","1","10","0.00155","0.26","5.979"
"1377","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.052","10000","0","10000","0.1768250000000001","0.26","5.979"
"1379","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.052","10000","0","10000","0.1689275","0.26","5.979"
"1380","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.052","10000","0","10000","0.19092500000000004","0.26","5.979"
"1383","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.052","10000","0","10000","0.17432499999999995","0.26","5.979"
"1391","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.052","17","1","17","0.0020882352941176473","0.26","5.979"
"1385","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.052","10000","0","10000","0.185425","0.26","5.979"
"1387","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.052","10000","0","10000","0.18350499999999997","0.26","5.979"
"1388","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.052","10000","0","10000","0.17816250000000003","0.26","5.979"
"1389","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.052","10000","0","10000","0.1727049999999999","0.26","5.979"
"1390","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.052","10000","0","10000","0.1867949999999998","0.26","5.979"
"1392","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.052","10000","0","10000","0.18608749999999996","0.26","5.979"
"1393","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.1901025000000002","0.27","5.979"
"1399","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.054","23","1","23","0.0012173913043478266","0.27","5.979"
"1394","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.19675250000000008","0.27","5.979"
"1401","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.054","6","1","6","9.166666666666666E-4","0.27","5.979"
"1395","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.20107500000000006","0.27","5.979"
"1396","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.19610500000000003","0.27","5.979"
"1397","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.20523750000000007","0.27","5.979"
"1405","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.054","11","1","11","0.0011363636363636365","0.27","5.979"
"1406","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.054","16","1","16","0.0010000000000000002","0.27","5.979"
"1407","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.054","35","1","35","0.001171428571428572","0.27","5.979"
"1398","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.20116500000000015","0.27","5.979"
"1400","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.19657749999999985","0.27","5.979"
"1402","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.20130250000000013","0.27","5.979"
"1403","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.19143499999999988","0.27","5.979"
"1404","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.20791750000000012","0.27","5.979"
"1413","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.054","33","1","33","0.001136363636363637","0.27","5.979"
"1408","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.19997249999999997","0.27","5.979"
"1409","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.22115750000000012","0.27","5.979"
"1410","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.1934724999999999","0.27","5.979"
"1411","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.20405000000000004","0.27","5.979"
"1412","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.20412499999999992","0.27","5.979"
"1414","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.20740000000000014","0.27","5.979"
"1420","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.056","11","1","11","0.001954545454545455","0.28","5.979"
"1415","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.20675750000000004","0.27","5.979"
"1416","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.054","10000","0","10000","0.2032625","0.27","5.979"
"1417","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.056","10000","0","10000","0.22230499999999995","0.28","5.979"
"1424","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.056","20","1","20","0.0028499999999999997","0.28","5.979"
"1418","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.056","10000","0","10000","0.22529500000000005","0.28","5.979"
"1419","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.056","10000","0","10000","0.23917749999999993","0.28","5.979"
"1427","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","10000","0.056","18","1","18","7.500000000000002E-4","0.28","5.979"
