"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"C:\Dossiers\master-rmai-researchproject-virussimulation\netlogo\virus_simulation.nlogox"
"07-baseline-ER-lognormal-Tang"
"06/17/2026 17:16:22:190 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-2","2","-2","2"
"[run number]","interconnection-structure","network-type","expt-seed","num-nodes","avg-degree","rewiring-prob","initial-infected","recovery-mean","lognormal-sigma","max-ticks","infection-prob","[step]","bs-out-extinct","bs-out-final-tick","bs-out-late-mean-prevalence","bs-out-tau-sim","bs-out-mean-degree"
"960","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.056","6","1","6","0.001666666666666667","0.28","6.083"
"961","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.018","4","1","4","5.0E-4","0.09","5.979"
"962","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.018","16","1","16","8.437500000000003E-4","0.09","5.979"
"963","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.018","6","1","6","0.0014166666666666668","0.09","5.979"
"964","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.018","19","1","19","0.0011315789473684214","0.09","5.979"
"965","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.018","8","1","8","0.001","0.09","5.979"
"953","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.056","10000","0","10000","0.2298675000000002","0.28","6.083"
"966","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.018","29","1","29","5.862068965517245E-4","0.09","5.979"
"967","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.018","16","1","16","7.812500000000003E-4","0.09","5.979"
"968","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.018","17","1","17","8.823529411764709E-4","0.09","5.979"
"969","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.018","7","1","7","9.285714285714287E-4","0.09","5.979"
"970","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.018","21","1","21","9.523809523809526E-4","0.09","5.979"
"971","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.018","5","1","5","0.0010000000000000002","0.09","5.979"
"972","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.018","35","1","35","0.001414285714285715","0.09","5.979"
"973","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.018","33","1","33","0.0011818181818181823","0.09","5.979"
"974","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.018","22","1","22","0.0011590909090909095","0.09","5.979"
"975","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.018","7","1","7","5.714285714285715E-4","0.09","5.979"
"976","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.018","15","1","15","0.0014333333333333338","0.09","5.979"
"977","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.018","5","1","5","6.000000000000001E-4","0.09","5.979"
"978","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.018","32","1","32","0.0011406250000000006","0.09","5.979"
"979","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.018","54","1","54","8.240740740740745E-4","0.09","5.979"
"955","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.056","10000","0","10000","0.22826999999999983","0.28","6.083"
"980","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.018","9","1","9","6.111111111111113E-4","0.09","5.979"
"981","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.018","5","1","5","0.0011","0.09","5.979"
"982","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.018","69","1","69","0.0010144927536231891","0.09","5.979"
"983","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.018","26","1","26","0.0018653846153846164","0.09","5.979"
"984","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.018","34","1","34","0.0011470588235294125","0.09","5.979"
"985","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.02","9","1","9","8.888888888888891E-4","0.1","5.979"
"986","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.02","3","1","3","5.0E-4","0.1","5.979"
"954","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.056","10000","0","10000","0.22589999999999982","0.28","6.083"
"987","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.02","3","1","3","6.666666666666666E-4","0.1","5.979"
"988","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.02","16","1","16","0.0015000000000000005","0.1","5.979"
"989","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.02","5","1","5","0.0013000000000000002","0.1","5.979"
"990","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.02","11","1","11","0.001954545454545455","0.1","5.979"
"991","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.02","13","1","13","0.0010000000000000005","0.1","5.979"
"992","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.02","10","1","10","0.0012000000000000003","0.1","5.979"
"993","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.02","15","1","15","0.001066666666666667","0.1","5.979"
"994","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.02","21","1","21","8.809523809523812E-4","0.1","5.979"
"995","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.02","12","1","12","9.166666666666669E-4","0.1","5.979"
"997","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.02","6","1","6","8.333333333333335E-4","0.1","5.979"
"998","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.02","18","1","18","0.001583333333333334","0.1","5.979"
"996","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.02","66","1","66","0.0021287878787878797","0.1","5.979"
"999","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.02","10","1","10","0.0012000000000000001","0.1","5.979"
"1000","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.02","13","1","13","0.0014230769230769232","0.1","5.979"
"1002","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.02","8","1","8","0.0018124999999999999","0.1","5.979"
"1001","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.02","20","1","20","0.0010750000000000002","0.1","5.979"
"1003","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.02","17","1","17","0.001382352941176471","0.1","5.979"
"1004","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.02","17","1","17","0.0012941176470588238","0.1","5.979"
"1006","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.02","10","1","10","0.0018000000000000002","0.1","5.979"
"1005","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.02","13","1","13","0.001076923076923077","0.1","5.979"
"1007","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.02","34","1","34","0.0011323529411764713","0.1","5.979"
"1008","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.02","12","1","12","0.0011666666666666672","0.1","5.979"
"1009","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.022","14","1","14","8.214285714285717E-4","0.10999999999999999","5.979"
"1010","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.022","17","1","17","0.0015882352941176472","0.10999999999999999","5.979"
"1011","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.022","7","1","7","6.428571428571429E-4","0.10999999999999999","5.979"
"1013","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.022","5","1","5","9.000000000000001E-4","0.10999999999999999","5.979"
"1014","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.022","8","1","8","0.0013750000000000001","0.10999999999999999","5.979"
"1012","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.022","27","1","27","0.001166666666666667","0.10999999999999999","5.979"
"1015","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.022","27","1","27","0.0018888888888888894","0.10999999999999999","5.979"
"1016","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.022","8","1","8","0.001","0.10999999999999999","5.979"
"1017","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.022","4","1","4","0.00125","0.10999999999999999","5.979"
"1018","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.022","19","1","19","8.421052631578951E-4","0.10999999999999999","5.979"
"1019","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.022","24","1","24","0.0015000000000000007","0.10999999999999999","5.979"
"1021","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.022","8","1","8","8.750000000000001E-4","0.10999999999999999","5.979"
"1020","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.022","20","1","20","0.0011500000000000004","0.10999999999999999","5.979"
"1022","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.022","22","1","22","8.863636363636368E-4","0.10999999999999999","5.979"
"1023","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.022","23","1","23","0.0010869565217391309","0.10999999999999999","5.979"
"1025","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.022","9","1","9","9.444444444444445E-4","0.10999999999999999","5.979"
"1024","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.022","13","1","13","0.0015384615384615387","0.10999999999999999","5.979"
"1026","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.022","17","1","17","0.0012058823529411764","0.10999999999999999","5.979"
"1027","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.022","40","1","40","9.500000000000005E-4","0.10999999999999999","5.979"
"1029","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.022","12","1","12","7.916666666666668E-4","0.10999999999999999","5.979"
"1028","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.022","37","1","37","0.0013378378378378383","0.10999999999999999","5.979"
"1030","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.022","41","1","41","9.146341463414639E-4","0.10999999999999999","5.979"
"1031","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.022","4","1","4","7.5E-4","0.10999999999999999","5.979"
"1032","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.022","11","1","11","0.0010000000000000002","0.10999999999999999","5.979"
"1033","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.024","47","1","47","0.0016702127659574478","0.12","5.979"
"1034","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.024","12","1","12","0.0012083333333333336","0.12","5.979"
"1035","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.024","23","1","23","7.173913043478264E-4","0.12","5.979"
"1036","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.024","5","1","5","0.0010999999999999998","0.12","5.979"
"957","other","Erdos-Renyi (random)","10002","2000","6","0.07","5","5","1","10000","0.056","10000","0","10000","0.2393325","0.28","6.083"
"1037","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.024","14","1","14","6.785714285714289E-4","0.12","5.979"
"1038","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.024","16","1","16","7.500000000000002E-4","0.12","5.979"
"1039","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.024","6","1","6","0.001","0.12","5.979"
"1041","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.024","7","1","7","6.428571428571429E-4","0.12","5.979"
"1040","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.024","15","1","15","9.000000000000003E-4","0.12","5.979"
"1042","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.024","16","1","16","8.125000000000003E-4","0.12","5.979"
"1043","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.024","11","1","11","8.636363636363637E-4","0.12","5.979"
"1044","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.024","13","1","13","0.0014615384615384618","0.12","5.979"
"1045","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.024","8","1","8","8.750000000000001E-4","0.12","5.979"
"1047","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.024","6","1","6","7.500000000000001E-4","0.12","5.979"
"1046","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.024","38","1","38","0.0011052631578947374","0.12","5.979"
"1048","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.024","8","1","8","9.375000000000001E-4","0.12","5.979"
"1049","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.024","5","1","5","5.0E-4","0.12","5.979"
"1050","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.024","68","1","68","0.0013602941176470598","0.12","5.979"
"1051","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.024","33","1","33","0.0010151515151515154","0.12","5.979"
"1052","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.024","62","1","62","0.002475806451612905","0.12","5.979"
"1053","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.024","104","1","104","0.0013413461538461548","0.12","5.979"
"1054","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.024","13","1","13","0.0010769230769230773","0.12","5.979"
"1055","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.024","5","1","5","0.0012000000000000001","0.12","5.979"
"1056","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.024","11","1","11","8.181818181818183E-4","0.12","5.979"
"1057","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.026","5","1","5","6.000000000000001E-4","0.13","5.979"
"1059","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.026","12","1","12","0.0012083333333333336","0.13","5.979"
"1058","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.026","80","1","80","0.0010750000000000009","0.13","5.979"
"1060","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.026","7","1","7","7.85714285714286E-4","0.13","5.979"
"1061","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.026","20","1","20","9.000000000000003E-4","0.13","5.979"
"1062","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.026","14","1","14","0.0013571428571428573","0.13","5.979"
"1063","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.026","15","1","15","0.0016000000000000005","0.13","5.979"
"1064","other","Erdos-Renyi (random)","10003","2000","6","0.07","5","5","1","10000","0.026","15","1","15","5.666666666666668E-4","0.13","5.979"
